ATL,EWR
ATL,MKE
ATL,ORF
ATL,IND
ATL,SJU
ATL,RIC
ATL,YQM
ATL,BWI
ATL,SDQ
ATL,NAS
ATL,CMH
ATL,STL
ATL,PIT
ATL,BOS
