SFO,PHL,6:10 AM,2:33 PM,954,US Airways,47890
SFO,PHL,8:35 AM,4:55 PM,136,Virgin America,47890
SFO,PHL,11:00 AM,7:23 PM,658,US Airways,47890
SFO,PHL,2:00 PM,10:31 PM,1674,United,47890
SFO,PHL,10:10 PM,6:20 AM,648,US Airways,47890
