SFO,LAX,6:00 AM,7:24 AM,1596,United,22980
LAX,PHX,8:05 AM,9:35 AM,6526,United,22980
SFO,SLC,6:10 AM,9:08 AM,4529,Delta Air Lines,22980
SLC,PHX,11:35 AM,12:09 PM,2071,Delta Air Lines,22980
SFO,LAX,7:00 AM,8:30 AM,448,American Airlines,22980
LAX,PHX,12:20 PM,1:40 PM,2631,American Airlines,22980
SFO,LAX,9:05 AM,10:35 AM,1956,American Airlines,22980
LAX,PHX,12:20 PM,1:40 PM,2631,American Airlines,22980
SFO,SLC,10:33 AM,1:18 PM,4620,Delta Air Lines,22980
SLC,PHX,2:10 PM,2:46 PM,1434,Delta Air Lines,22980
SFO,LAX,10:33 AM,12:00 PM,653,United,22980
LAX,PHX,3:40 PM,5:05 PM,6522,United,22980
SFO,LAX,10:50 AM,12:25 PM,1282,United,22980
LAX,PHX,3:40 PM,5:05 PM,6522,United,22980
SFO,LAX,12:35 PM,2:00 PM,2456,American Airlines,22980
LAX,PHX,3:50 PM,5:10 PM,2632,American Airlines,22980
SFO,SLC,4:43 PM,7:30 PM,4588,Delta Air Lines,22980
SLC,PHX,8:18 PM,9:02 PM,2080,Delta Air Lines,22980
SFO,LAX,5:00 PM,6:26 PM,4608,Delta Air Lines,22980
LAX,PHX,9:40 PM,11:06 PM,4659,Delta Air Lines,22980
SFO,LAX,5:25 PM,6:55 PM,2246,American Airlines,22980
LAX,PHX,9:55 PM,11:10 PM,2657,American Airlines,22980
SFO,LAX,7:05 PM,8:40 PM,1607,United,22980
LAX,PHX,10:35 PM,11:59 PM,6361,United,22980
SFO,LAX,7:35 PM,9:03 PM,4610,Delta Air Lines,22980
LAX,PHX,9:40 PM,11:06 PM,4659,Delta Air Lines,22980
SFO,LAX,7:45 PM,9:20 PM,1360,American Airlines,22980
LAX,PHX,9:55 PM,11:10 PM,2657,American Airlines,22980
SFO,LAX,7:57 PM,9:31 PM,368,United,22980
LAX,PHX,10:35 PM,11:59 PM,6361,United,22980
SFO,LAX,7:57 PM,9:31 PM,6220,US Airways,22980
LAX,PHX,10:35 PM,11:59 PM,7198,US Airways,22980
SFO,LAX,12:33 PM,2:14 PM,1589,United,26080
LAX,PHX,3:40 PM,5:05 PM,6522,United,26080
SFO,LAX,5:05 PM,6:37 PM,269,United,26080
LAX,PHX,10:35 PM,11:59 PM,6361,United,26080
SFO,LAX,12:40 PM,2:07 PM,4605,Delta Air Lines,29580
LAX,PHX,4:35 PM,6:05 PM,4796,Delta Air Lines,29580
SFO,LAX,6:35 PM,7:58 PM,4609,Delta Air Lines,29580
LAX,PHX,9:40 PM,11:06 PM,4659,Delta Air Lines,29580
