CLT,ATL
CLT,PNS
CLT,IND
CLT,HSV
CLT,ORF
CLT,DAY
CLT,BWI
CLT,SAV
CLT,ORD
CLT,CHA
CLT,GNV
CLT,BHM
CLT,PHL
CLT,BUF
CLT,JAX
CLT,FLL
CLT,VPS
CLT,PIT
CLT,BNA
CLT,BOS
