SEA,IAH
SEA,SJD
SEA,MSY
SEA,SAT
SEA,LIT
SEA,GCM
SEA,XNA
SEA,MTY
SEA,YUL
SEA,MSP
SEA,MEX
SEA,HSV
SEA,OKC
SEA,OMA
SEA,CLE
SEA,HRL
SEA,TPA
SEA,MCO
SEA,BNA
