SEA,DFW
SEA,BNA
SEA,LIT
SEA,SAT
SEA,ABQ
SEA,EWR
SEA,TPA
SEA,MKE
SEA,GDL
SEA,AUS
SEA,STL
SEA,DCA
SEA,MSP
SEA,MCI
SEA,CVG
