JFK,LAX
JFK,SJC
JFK,OAK
JFK,SJD
JFK,YLW
JFK,SFO
JFK,YUM
JFK,VIS
JFK,LAS
JFK,SMF
JFK,SAN
JFK,GDL
JFK,BOI
