LGA,ATL
LGA,MSY
LGA,JAX
LGA,VPS
LGA,STL
LGA,BNA
LGA,BMI
LGA,CRW
LGA,SRQ
LGA,MIA
LGA,IND
LGA,ORF
LGA,PNS
LGA,GSP
LGA,TPA
LGA,CHA
LGA,PIT
LGA,RDU
LGA,PLS
LGA,JAN
LGA,OKC
LGA,RSW
LGA,CMH
LGA,GNV
LGA,FAY
LGA,AGS
LGA,CAE
