LGA,DCA
LGA,PWM
LGA,ROC
LGA,SYR
LGA,CHS
LGA,BTV
LGA,FAY
LGA,BUF
LGA,AGS
LGA,GSP
LGA,RDU
LGA,CHA
LGA,CRW
LGA,CLT
LGA,BNA
LGA,ORF
LGA,FLL
LGA,TLH
LGA,JAX
LGA,HSV
